retailer,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales
West Gear,2020-01-13,West,Nevada,Las Vegas,Women's Apparel,45.0,400,18000.0
West Gear,2020-01-13,West,Nevada,Las Vegas,Women's Apparel,31.0,140,4340.0
West Gear,2020-01-14,West,Nevada,Las Vegas,Men's Street Footwear,45.0,550,24750.0
West Gear,2020-01-14,West,Nevada,Las Vegas,Men's Street Footwear,43.0,160,6880.0
West Gear,2020-01-14,West,Nevada,Las Vegas,Men's Street Footwear,31.0,182,5642.0
West Gear,2020-01-15,West,Nevada,Las Vegas,Men's Athletic Footwear,55.0,400,22000.0
West Gear,2020-01-15,West,Nevada,Las Vegas,Men's Athletic Footwear,50.0,120,6000.0
West Gear,2020-01-15,West,Nevada,Las Vegas,Men's Athletic Footwear,42.0,124,5208.0
West Gear,2020-01-16,West,Nevada,Las Vegas,Women's Street Footwear,55.0,400,22000.0
West Gear,2020-01-16,West,Nevada,Las Vegas,Women's Street Footwear,52.0,104,5408.0
West Gear,2020-01-16,West,Nevada,Las Vegas,Women's Street Footwear,43.0,128,5504.0
West Gear,2020-01-17,West,Nevada,Las Vegas,Women's Athletic Footwear,41.0,93,3813.0
West Gear,2020-01-17,West,Nevada,Las Vegas,Women's Athletic Footwear,55.0,300,16500.0
West Gear,2020-01-17,West,Nevada,Las Vegas,Women's Athletic Footwear,50.0,84,4200.0
West Gear,2020-01-18,West,Nevada,Las Vegas,Men's Apparel,44.0,60,2640.0
West Gear,2020-01-18,West,Nevada,Las Vegas,Men's Apparel,55.0,47,2585.0
West Gear,2020-01-18,West,Nevada,Las Vegas,Men's Apparel,60.0,175,10500.0
West Gear,2020-01-19,West,Nevada,Las Vegas,Women's Apparel,55.0,375,20625.0
West Gear,2020-01-19,West,Nevada,Las Vegas,Women's Apparel,54.0,94,5076.0
West Gear,2020-01-19,West,Nevada,Las Vegas,Women's Apparel,39.0,124,4836.0
West Gear,2020-01-20,West,Nevada,Las Vegas,Men's Street Footwear,60.0,550,33000.0
West Gear,2020-01-20,West,Nevada,Las Vegas,Men's Street Footwear,41.0,171,7011.0
West Gear,2020-01-20,West,Nevada,Las Vegas,Men's Street Footwear,58.0,143,8294.0
West Gear,2020-01-21,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,350,22750.0
West Gear,2020-01-21,West,Nevada,Las Vegas,Men's Athletic Footwear,46.0,116,5336.0
West Gear,2020-01-21,West,Nevada,Las Vegas,Men's Athletic Footwear,62.0,102,6324.0
West Gear,2020-01-22,West,Nevada,Las Vegas,Women's Street Footwear,61.0,120,7320.0
West Gear,2020-01-22,West,Nevada,Las Vegas,Women's Street Footwear,47.0,120,5640.0
West Gear,2020-01-22,West,Nevada,Las Vegas,Women's Street Footwear,65.0,400,26000.0
West Gear,2020-01-23,West,Nevada,Las Vegas,Women's Athletic Footwear,59.0,75,4425.0
West Gear,2020-01-23,West,Nevada,Las Vegas,Women's Athletic Footwear,40.0,90,3600.0
West Gear,2020-01-23,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,300,18000.0
West Gear,2020-01-24,West,Nevada,Las Vegas,Men's Apparel,65.0,200,13000.0
West Gear,2020-01-24,West,Nevada,Las Vegas,Men's Apparel,63.0,52,3276.0
West Gear,2020-01-24,West,Nevada,Las Vegas,Men's Apparel,47.0,62,2914.0
West Gear,2020-01-25,West,Nevada,Las Vegas,Women's Apparel,54.0,123,6642.0
West Gear,2020-01-25,West,Nevada,Las Vegas,Women's Apparel,80.0,350,28000.0
West Gear,2020-01-25,West,Nevada,Las Vegas,Women's Apparel,78.0,95,7410.0
West Gear,2020-01-26,West,Nevada,Las Vegas,Men's Street Footwear,43.0,171,7353.0
West Gear,2020-01-26,West,Nevada,Las Vegas,Men's Street Footwear,58.0,149,8642.0
West Gear,2020-01-26,West,Nevada,Las Vegas,Men's Street Footwear,60.0,550,33000.0
West Gear,2020-01-27,West,Nevada,Las Vegas,Men's Athletic Footwear,60.0,104,6240.0
West Gear,2020-01-27,West,Nevada,Las Vegas,Men's Athletic Footwear,43.0,120,5160.0
West Gear,2020-01-27,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,400,26000.0
West Gear,2020-01-28,West,Nevada,Las Vegas,Women's Street Footwear,63.0,116,7308.0
West Gear,2020-01-28,West,Nevada,Las Vegas,Women's Street Footwear,65.0,400,26000.0
West Gear,2020-01-28,West,Nevada,Las Vegas,Women's Street Footwear,49.0,132,6468.0
West Gear,2020-01-29,West,Nevada,Las Vegas,Women's Athletic Footwear,57.0,90,5130.0
West Gear,2020-01-29,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,300,18000.0
West Gear,2020-01-29,West,Nevada,Las Vegas,Women's Athletic Footwear,47.0,105,4935.0
West Gear,2020-01-30,West,Nevada,Las Vegas,Men's Apparel,65.0,200,13000.0
West Gear,2020-01-30,West,Nevada,Las Vegas,Men's Apparel,60.0,60,3600.0
West Gear,2020-01-30,West,Nevada,Las Vegas,Men's Apparel,43.0,66,2838.0
West Gear,2020-01-31,West,Nevada,Las Vegas,Women's Apparel,78.0,131,10218.0
West Gear,2020-01-31,West,Nevada,Las Vegas,Women's Apparel,54.0,140,7560.0
West Gear,2020-01-31,West,Nevada,Las Vegas,Women's Apparel,80.0,450,36000.0
West Gear,2020-02-01,West,Nevada,Las Vegas,Men's Street Footwear,56.0,189,10584.0
West Gear,2020-02-01,West,Nevada,Las Vegas,Men's Street Footwear,47.0,245,11515.0
West Gear,2020-02-01,West,Nevada,Las Vegas,Men's Street Footwear,60.0,700,42000.0
West Gear,2020-02-02,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,550,35750.0
West Gear,2020-02-02,West,Nevada,Las Vegas,Men's Athletic Footwear,51.0,182,9282.0
West Gear,2020-02-02,West,Nevada,Las Vegas,Men's Athletic Footwear,62.0,165,10230.0
West Gear,2020-02-03,West,Nevada,Las Vegas,Women's Street Footwear,65.0,550,35750.0
West Gear,2020-02-03,West,Nevada,Las Vegas,Women's Street Footwear,62.0,165,10230.0
West Gear,2020-02-03,West,Nevada,Las Vegas,Women's Street Footwear,46.0,176,8096.0
West Gear,2020-02-04,West,Nevada,Las Vegas,Women's Athletic Footwear,47.0,145,6815.0
West Gear,2020-02-04,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,425,25500.0
West Gear,2020-02-04,West,Nevada,Las Vegas,Women's Athletic Footwear,58.0,111,6438.0
West Gear,2020-02-05,West,Nevada,Las Vegas,Men's Apparel,65.0,300,19500.0
West Gear,2020-02-05,West,Nevada,Las Vegas,Men's Apparel,47.0,105,4935.0
West Gear,2020-02-05,West,Nevada,Las Vegas,Men's Apparel,59.0,81,4779.0
West Gear,2020-02-06,West,Nevada,Las Vegas,Women's Apparel,57.0,192,10944.0
West Gear,2020-02-06,West,Nevada,Las Vegas,Women's Apparel,73.0,174,12702.0
West Gear,2020-02-06,West,Nevada,Las Vegas,Women's Apparel,80.0,600,48000.0
West Gear,2020-02-07,West,Nevada,Las Vegas,Men's Street Footwear,48.0,233,11184.0
West Gear,2020-02-07,West,Nevada,Las Vegas,Men's Street Footwear,58.0,218,12644.0
West Gear,2020-02-07,West,Nevada,Las Vegas,Men's Street Footwear,60.0,750,45000.0
West Gear,2020-02-08,West,Nevada,Las Vegas,Men's Athletic Footwear,61.0,174,10614.0
West Gear,2020-02-08,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,600,39000.0
West Gear,2020-02-08,West,Nevada,Las Vegas,Men's Athletic Footwear,46.0,204,9384.0
West Gear,2020-02-09,West,Nevada,Las Vegas,Women's Street Footwear,65.0,550,35750.0
West Gear,2020-02-09,West,Nevada,Las Vegas,Women's Street Footwear,47.0,171,8037.0
West Gear,2020-02-09,West,Nevada,Las Vegas,Women's Street Footwear,61.0,143,8723.0
West Gear,2020-02-10,West,Nevada,Las Vegas,Women's Athletic Footwear,46.0,140,6440.0
West Gear,2020-02-10,West,Nevada,Las Vegas,Women's Athletic Footwear,55.0,117,6435.0
West Gear,2020-02-10,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,450,27000.0
West Gear,2020-02-11,West,Nevada,Las Vegas,Men's Apparel,47.0,150,7050.0
West Gear,2020-02-11,West,Nevada,Las Vegas,Men's Apparel,60.0,130,7800.0
West Gear,2020-02-11,West,Nevada,Las Vegas,Men's Apparel,65.0,500,32500.0
West Gear,2020-02-12,West,Nevada,Las Vegas,Women's Apparel,78.0,145,11310.0
West Gear,2020-02-12,West,Nevada,Las Vegas,Women's Apparel,61.0,170,10370.0
West Gear,2020-02-12,West,Nevada,Las Vegas,Women's Apparel,80.0,500,40000.0
West Gear,2020-02-13,West,Nevada,Las Vegas,Men's Street Footwear,44.0,238,10472.0
West Gear,2020-02-13,West,Nevada,Las Vegas,Men's Street Footwear,65.0,700,45500.0
West Gear,2020-02-13,West,Nevada,Las Vegas,Men's Street Footwear,62.0,210,13020.0
West Gear,2020-02-14,West,Nevada,Las Vegas,Men's Athletic Footwear,70.0,650,45500.0
West Gear,2020-02-14,West,Nevada,Las Vegas,Men's Athletic Footwear,56.0,208,11648.0
West Gear,2020-02-14,West,Nevada,Las Vegas,Men's Athletic Footwear,64.0,182,11648.0
West Gear,2020-02-15,West,Nevada,Las Vegas,Women's Street Footwear,60.0,152,9120.0
West Gear,2020-02-15,West,Nevada,Las Vegas,Women's Street Footwear,65.0,525,34125.0
West Gear,2020-02-15,West,Nevada,Las Vegas,Women's Street Footwear,44.0,179,7876.0
West Gear,2020-02-16,West,Nevada,Las Vegas,Women's Athletic Footwear,65.0,475,30875.0
West Gear,2020-02-16,West,Nevada,Las Vegas,Women's Athletic Footwear,64.0,124,7936.0
West Gear,2020-02-16,West,Nevada,Las Vegas,Women's Athletic Footwear,42.0,152,6384.0
West Gear,2020-02-17,West,Nevada,Las Vegas,Men's Apparel,68.0,138,9384.0
West Gear,2020-02-17,West,Nevada,Las Vegas,Men's Apparel,75.0,475,35625.0
West Gear,2020-02-17,West,Nevada,Las Vegas,Men's Apparel,50.0,152,7600.0
West Gear,2020-02-18,West,Nevada,Las Vegas,Women's Apparel,80.0,400,32000.0
West Gear,2020-02-18,West,Nevada,Las Vegas,Women's Apparel,55.0,128,7040.0
West Gear,2020-02-18,West,Nevada,Las Vegas,Women's Apparel,78.0,108,8424.0
West Gear,2020-02-19,West,Nevada,Las Vegas,Men's Street Footwear,56.0,174,9744.0
West Gear,2020-02-19,West,Nevada,Las Vegas,Men's Street Footwear,41.0,186,7626.0
West Gear,2020-02-19,West,Nevada,Las Vegas,Men's Street Footwear,60.0,600,36000.0
West Gear,2020-02-20,West,Nevada,Las Vegas,Men's Athletic Footwear,61.0,162,9882.0
West Gear,2020-02-20,West,Nevada,Las Vegas,Men's Athletic Footwear,51.0,180,9180.0
West Gear,2020-02-20,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,600,39000.0
West Gear,2020-02-21,West,Nevada,Las Vegas,Women's Street Footwear,46.0,144,6624.0
West Gear,2020-02-21,West,Nevada,Las Vegas,Women's Street Footwear,60.0,450,27000.0
West Gear,2020-02-21,West,Nevada,Las Vegas,Women's Street Footwear,57.0,117,6669.0
West Gear,2020-02-22,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,400,24000.0
West Gear,2020-02-22,West,Nevada,Las Vegas,Women's Athletic Footwear,43.0,124,5332.0
West Gear,2020-02-22,West,Nevada,Las Vegas,Women's Athletic Footwear,58.0,112,6496.0
West Gear,2020-02-23,West,Nevada,Las Vegas,Men's Apparel,70.0,400,28000.0
West Gear,2020-02-23,West,Nevada,Las Vegas,Men's Apparel,53.0,128,6784.0
West Gear,2020-02-23,West,Nevada,Las Vegas,Men's Apparel,67.0,120,8040.0
West Gear,2020-02-24,West,Nevada,Las Vegas,Women's Apparel,75.0,450,33750.0
West Gear,2020-02-24,West,Nevada,Las Vegas,Women's Apparel,54.0,140,7560.0
West Gear,2020-02-24,West,Nevada,Las Vegas,Women's Apparel,74.0,113,8362.0
West Gear,2020-02-25,West,Nevada,Las Vegas,Men's Street Footwear,56.0,138,7728.0
West Gear,2020-02-25,West,Nevada,Las Vegas,Men's Street Footwear,47.0,171,8037.0
West Gear,2020-02-25,West,Nevada,Las Vegas,Men's Street Footwear,60.0,550,33000.0
West Gear,2020-02-26,West,Nevada,Las Vegas,Men's Athletic Footwear,50.0,193,9650.0
West Gear,2020-02-26,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,550,35750.0
West Gear,2020-02-26,West,Nevada,Las Vegas,Men's Athletic Footwear,59.0,165,9735.0
West Gear,2020-02-27,West,Nevada,Las Vegas,Women's Street Footwear,47.0,113,5311.0
West Gear,2020-02-27,West,Nevada,Las Vegas,Women's Street Footwear,54.0,109,5886.0
West Gear,2020-02-27,West,Nevada,Las Vegas,Women's Street Footwear,60.0,375,22500.0
West Gear,2020-02-28,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,350,21000.0
West Gear,2020-02-28,West,Nevada,Las Vegas,Women's Athletic Footwear,54.0,105,5670.0
West Gear,2020-02-28,West,Nevada,Las Vegas,Women's Athletic Footwear,43.0,119,5117.0
West Gear,2020-03-01,West,Nevada,Las Vegas,Men's Apparel,70.0,325,22750.0
West Gear,2020-03-01,West,Nevada,Las Vegas,Men's Apparel,63.0,81,5103.0
West Gear,2020-03-01,West,Nevada,Las Vegas,Men's Apparel,48.0,107,5136.0
West Gear,2020-03-02,West,Nevada,Las Vegas,Women's Apparel,75.0,375,28125.0
West Gear,2020-03-02,West,Nevada,Las Vegas,Women's Apparel,68.0,94,6392.0
West Gear,2020-03-02,West,Nevada,Las Vegas,Women's Apparel,53.0,120,6360.0
West Gear,2020-03-03,West,Nevada,Las Vegas,Men's Street Footwear,57.0,155,8835.0
West Gear,2020-03-03,West,Nevada,Las Vegas,Men's Street Footwear,47.0,196,9212.0
West Gear,2020-03-03,West,Nevada,Las Vegas,Men's Street Footwear,60.0,575,34500.0
West Gear,2020-03-04,West,Nevada,Las Vegas,Men's Athletic Footwear,64.0,150,9600.0
West Gear,2020-03-04,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,575,37375.0
West Gear,2020-03-04,West,Nevada,Las Vegas,Men's Athletic Footwear,52.0,201,10452.0
West Gear,2020-03-05,West,Nevada,Las Vegas,Women's Street Footwear,60.0,425,25500.0
West Gear,2020-03-05,West,Nevada,Las Vegas,Women's Street Footwear,44.0,140,6160.0
West Gear,2020-03-05,West,Nevada,Las Vegas,Women's Street Footwear,55.0,106,5830.0
West Gear,2020-03-06,West,Nevada,Las Vegas,Women's Athletic Footwear,43.0,132,5676.0
West Gear,2020-03-06,West,Nevada,Las Vegas,Women's Athletic Footwear,56.0,108,6048.0
West Gear,2020-03-06,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,400,24000.0
West Gear,2020-03-07,West,Nevada,Las Vegas,Men's Apparel,46.0,119,5474.0
West Gear,2020-03-07,West,Nevada,Las Vegas,Men's Apparel,70.0,350,24500.0
West Gear,2020-03-07,West,Nevada,Las Vegas,Men's Apparel,64.0,88,5632.0
West Gear,2020-03-08,West,Nevada,Las Vegas,Women's Apparel,51.0,162,8262.0
West Gear,2020-03-08,West,Nevada,Las Vegas,Women's Apparel,68.0,133,9044.0
West Gear,2020-03-08,West,Nevada,Las Vegas,Women's Apparel,75.0,475,35625.0
West Gear,2020-03-09,West,Nevada,Las Vegas,Men's Street Footwear,47.0,216,10152.0
West Gear,2020-03-09,West,Nevada,Las Vegas,Men's Street Footwear,58.0,196,11368.0
West Gear,2020-03-09,West,Nevada,Las Vegas,Men's Street Footwear,60.0,675,40500.0
West Gear,2020-03-10,West,Nevada,Las Vegas,Men's Athletic Footwear,62.0,189,11718.0
West Gear,2020-03-10,West,Nevada,Las Vegas,Men's Athletic Footwear,50.0,209,10450.0
West Gear,2020-03-10,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,675,43875.0
West Gear,2020-03-11,West,Nevada,Las Vegas,Women's Street Footwear,47.0,166,7802.0
West Gear,2020-03-11,West,Nevada,Las Vegas,Women's Street Footwear,60.0,475,28500.0
West Gear,2020-03-11,West,Nevada,Las Vegas,Women's Street Footwear,59.0,119,7021.0
West Gear,2020-03-12,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,475,28500.0
West Gear,2020-03-12,West,Nevada,Las Vegas,Women's Athletic Footwear,57.0,133,7581.0
West Gear,2020-03-12,West,Nevada,Las Vegas,Women's Athletic Footwear,40.0,166,6640.0
West Gear,2020-03-13,West,Nevada,Las Vegas,Men's Apparel,70.0,400,28000.0
West Gear,2020-03-13,West,Nevada,Las Vegas,Men's Apparel,69.0,112,7728.0
West Gear,2020-03-13,West,Nevada,Las Vegas,Men's Apparel,49.0,136,6664.0
West Gear,2020-03-14,West,Nevada,Las Vegas,Women's Apparel,56.0,170,9520.0
West Gear,2020-03-14,West,Nevada,Las Vegas,Women's Apparel,74.0,150,11100.0
West Gear,2020-03-14,West,Nevada,Las Vegas,Women's Apparel,75.0,500,37500.0
West Gear,2020-03-15,West,Nevada,Las Vegas,Men's Street Footwear,20.0,149,2980.0
West Gear,2020-03-15,West,Nevada,Las Vegas,Men's Street Footwear,28.0,123,3444.0
West Gear,2020-03-15,West,Nevada,Las Vegas,Men's Street Footwear,30.0,425,12750.0
West Gear,2020-03-16,West,Nevada,Las Vegas,Men's Athletic Footwear,31.0,145,4495.0
West Gear,2020-03-16,West,Nevada,Las Vegas,Men's Athletic Footwear,40.0,425,17000.0
West Gear,2020-03-16,West,Nevada,Las Vegas,Men's Athletic Footwear,38.0,123,4674.0
West Gear,2020-03-17,West,Nevada,Las Vegas,Women's Street Footwear,40.0,425,17000.0
West Gear,2020-03-17,West,Nevada,Las Vegas,Women's Street Footwear,39.0,115,4485.0
West Gear,2020-03-17,West,Nevada,Las Vegas,Women's Street Footwear,26.0,128,3328.0
West Gear,2020-03-18,West,Nevada,Las Vegas,Women's Athletic Footwear,40.0,275,11000.0
West Gear,2020-03-18,West,Nevada,Las Vegas,Women's Athletic Footwear,26.0,96,2496.0
West Gear,2020-03-18,West,Nevada,Las Vegas,Women's Athletic Footwear,38.0,72,2736.0
West Gear,2020-03-19,West,Colorado,Denver,Men's Apparel,45.0,225,10125.0
West Gear,2020-03-19,West,Colorado,Denver,Men's Apparel,41.0,56,2296.0
West Gear,2020-03-20,West,Colorado,Denver,Women's Apparel,40.0,475,19000.0
West Gear,2020-03-20,West,Colorado,Denver,Women's Apparel,37.0,128,4736.0
West Gear,2020-03-21,West,Colorado,Denver,Men's Street Footwear,30.0,525,15750.0
West Gear,2020-03-21,West,Colorado,Denver,Men's Street Footwear,27.0,131,3537.0
West Gear,2020-03-22,West,Colorado,Denver,Men's Athletic Footwear,38.0,111,4218.0
West Gear,2020-03-22,West,Colorado,Denver,Men's Athletic Footwear,40.0,425,17000.0
West Gear,2020-03-23,West,Colorado,Denver,Women's Street Footwear,38.0,123,4674.0
West Gear,2020-03-23,West,Colorado,Denver,Women's Street Footwear,40.0,425,17000.0
West Gear,2020-03-24,West,Colorado,Denver,Women's Athletic Footwear,40.0,275,11000.0
West Gear,2020-03-24,West,Colorado,Denver,Women's Athletic Footwear,36.0,72,2592.0
West Gear,2020-03-25,West,Colorado,Denver,Men's Apparel,45.0,200,9000.0
West Gear,2020-03-25,West,Colorado,Denver,Men's Apparel,43.0,58,2494.0
West Gear,2020-03-26,West,Colorado,Denver,Women's Apparel,40.0,400,16000.0
West Gear,2020-03-26,West,Colorado,Denver,Women's Apparel,37.0,116,4292.0
West Gear,2020-03-27,West,Colorado,Denver,Men's Street Footwear,40.0,550,22000.0
West Gear,2020-03-27,West,Colorado,Denver,Men's Street Footwear,37.0,165,6105.0
West Gear,2020-03-28,West,Colorado,Denver,Men's Athletic Footwear,48.0,112,5376.0
West Gear,2020-03-28,West,Colorado,Denver,Men's Athletic Footwear,50.0,400,20000.0
West Gear,2020-03-29,West,Colorado,Denver,Women's Street Footwear,55.0,400,22000.0
West Gear,2020-03-29,West,Colorado,Denver,Women's Street Footwear,51.0,116,5916.0
West Gear,2020-03-30,West,Colorado,Denver,Women's Athletic Footwear,55.0,300,16500.0
West Gear,2020-03-30,West,Colorado,Denver,Women's Athletic Footwear,51.0,90,4590.0
West Gear,2020-03-31,West,Colorado,Denver,Men's Apparel,56.0,39,2184.0
West Gear,2020-03-31,West,Colorado,Denver,Men's Apparel,60.0,150,9000.0
West Gear,2020-04-01,West,Colorado,Denver,Women's Apparel,52.0,95,4940.0
West Gear,2020-04-01,West,Colorado,Denver,Women's Apparel,55.0,350,19250.0
West Gear,2020-04-02,West,Colorado,Denver,Men's Street Footwear,55.0,131,7205.0
West Gear,2020-04-02,West,Colorado,Denver,Men's Street Footwear,60.0,525,31500.0
West Gear,2020-04-03,West,Colorado,Denver,Men's Athletic Footwear,59.0,94,5546.0
West Gear,2020-04-03,West,Colorado,Denver,Men's Athletic Footwear,65.0,325,21125.0
West Gear,2020-04-04,West,Colorado,Denver,Women's Street Footwear,65.0,375,24375.0
West Gear,2020-04-04,West,Colorado,Denver,Women's Street Footwear,61.0,113,6893.0
West Gear,2020-04-05,West,Colorado,Denver,Women's Athletic Footwear,60.0,275,16500.0
West Gear,2020-04-05,West,Colorado,Denver,Women's Athletic Footwear,56.0,74,4144.0
West Gear,2020-04-06,West,Colorado,Denver,Men's Apparel,65.0,175,11375.0
West Gear,2020-04-06,West,Colorado,Denver,Men's Apparel,62.0,44,2728.0
West Gear,2020-04-07,West,Colorado,Denver,Women's Apparel,80.0,325,26000.0
West Gear,2020-04-07,West,Colorado,Denver,Women's Apparel,72.0,98,7056.0
West Gear,2020-04-08,West,Colorado,Denver,Men's Street Footwear,55.0,131,7205.0
West Gear,2020-04-08,West,Colorado,Denver,Men's Street Footwear,60.0,525,31500.0
West Gear,2020-04-09,West,Colorado,Denver,Men's Athletic Footwear,65.0,375,24375.0
West Gear,2020-04-09,West,Colorado,Denver,Men's Athletic Footwear,60.0,105,6300.0
West Gear,2020-04-10,West,Colorado,Denver,Women's Street Footwear,65.0,375,24375.0
West Gear,2020-04-10,West,Colorado,Denver,Women's Street Footwear,59.0,98,5782.0
West Gear,2020-04-11,West,Colorado,Denver,Women's Athletic Footwear,60.0,275,16500.0
West Gear,2020-04-11,West,Colorado,Denver,Women's Athletic Footwear,58.0,69,4002.0
West Gear,2020-04-12,West,Colorado,Denver,Men's Apparel,63.0,44,2772.0
West Gear,2020-04-12,West,Colorado,Denver,Men's Apparel,65.0,175,11375.0
West Gear,2020-04-13,West,Colorado,Denver,Women's Apparel,80.0,475,38000.0
West Gear,2020-04-13,West,Colorado,Denver,Women's Apparel,74.0,133,9842.0
West Gear,2020-04-14,West,Colorado,Denver,Men's Street Footwear,60.0,725,43500.0
West Gear,2020-04-14,West,Colorado,Denver,Men's Street Footwear,54.0,189,10206.0
West Gear,2020-04-15,West,Colorado,Denver,Men's Athletic Footwear,59.0,144,8496.0
West Gear,2020-04-15,West,Colorado,Denver,Men's Athletic Footwear,65.0,575,37375.0
West Gear,2020-04-16,West,Colorado,Denver,Women's Street Footwear,65.0,575,37375.0
West Gear,2020-04-16,West,Colorado,Denver,Women's Street Footwear,64.0,150,9600.0
West Gear,2020-04-17,West,Colorado,Denver,Women's Athletic Footwear,65.0,450,29250.0
West Gear,2020-04-17,West,Colorado,Denver,Women's Athletic Footwear,62.0,135,8370.0
West Gear,2020-04-18,West,Colorado,Denver,Men's Apparel,66.0,91,6006.0
West Gear,2020-04-18,West,Colorado,Denver,Men's Apparel,70.0,325,22750.0
West Gear,2020-04-19,West,Colorado,Denver,Women's Apparel,83.0,181,15023.0
West Gear,2020-04-19,West,Colorado,Denver,Women's Apparel,85.0,625,53125.0
West Gear,2020-04-20,West,Colorado,Denver,Men's Street Footwear,65.0,775,50375.0
West Gear,2020-04-20,West,Colorado,Denver,Men's Street Footwear,64.0,202,12928.0
West Gear,2020-04-21,West,Colorado,Denver,Men's Athletic Footwear,67.0,188,12596.0
West Gear,2020-04-21,West,Colorado,Denver,Men's Athletic Footwear,70.0,625,43750.0
West Gear,2020-04-22,West,Colorado,Denver,Women's Street Footwear,67.0,161,10787.0
West Gear,2020-04-22,West,Colorado,Denver,Women's Street Footwear,70.0,575,40250.0
West Gear,2020-04-23,West,Colorado,Denver,Women's Athletic Footwear,65.0,475,30875.0
