retailer,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales
Foot Locker,2020-01-21,Northeast,New York,New York,Women's Street Footwear,32.0,323,10336.0
Foot Locker,2020-01-21,Northeast,New York,New York,Women's Street Footwear,36.0,276,9936.0
Foot Locker,2020-01-21,Northeast,New York,New York,Women's Street Footwear,40.0,950,38000.0
Foot Locker,2020-01-22,Northeast,New York,New York,Women's Athletic Footwear,32.0,248,7936.0
Foot Locker,2020-01-22,Northeast,New York,New York,Women's Athletic Footwear,45.0,825,37125.0
Foot Locker,2020-01-22,Northeast,New York,New York,Women's Athletic Footwear,44.0,206,9064.0
Foot Locker,2020-01-23,Northeast,New York,New York,Men's Apparel,60.0,900,54000.0
Foot Locker,2020-01-23,Northeast,New York,New York,Men's Apparel,58.0,243,14094.0
Foot Locker,2020-01-23,Northeast,New York,New York,Men's Apparel,43.0,306,13158.0
Foot Locker,2020-01-24,Northeast,New York,New York,Women's Apparel,50.0,1000,50000.0
Foot Locker,2020-01-24,Northeast,New York,New York,Women's Apparel,48.0,290,13920.0
Foot Locker,2020-01-24,Northeast,New York,New York,Women's Apparel,36.0,350,12600.0
Foot Locker,2020-01-25,Northeast,New York,New York,Men's Street Footwear,46.0,354,16284.0
Foot Locker,2020-01-25,Northeast,New York,New York,Men's Street Footwear,40.0,390,15600.0
Foot Locker,2020-01-26,Northeast,New York,New York,Men's Athletic Footwear,35.0,315,11025.0
Foot Locker,2020-01-26,Northeast,New York,New York,Men's Athletic Footwear,48.0,259,12432.0
Foot Locker,2020-01-26,Northeast,New York,New York,Men's Athletic Footwear,50.0,925,46250.0
Foot Locker,2020-01-27,Northeast,New York,New York,Women's Street Footwear,39.0,247,9633.0
Foot Locker,2020-01-27,Northeast,New York,New York,Women's Street Footwear,27.0,314,8478.0
Foot Locker,2020-01-27,Northeast,New York,New York,Women's Street Footwear,40.0,950,38000.0
Foot Locker,2020-01-28,Northeast,New York,New York,Women's Athletic Footwear,43.0,216,9288.0
Foot Locker,2020-01-28,Northeast,New York,New York,Women's Athletic Footwear,45.0,800,36000.0
Foot Locker,2020-01-28,Northeast,New York,New York,Women's Athletic Footwear,31.0,240,7440.0
Foot Locker,2020-01-29,Northeast,New York,New York,Men's Apparel,60.0,850,51000.0
Foot Locker,2020-01-29,Northeast,New York,New York,Men's Apparel,43.0,289,12427.0
Foot Locker,2020-01-29,Northeast,New York,New York,Men's Apparel,59.0,230,13570.0
Foot Locker,2020-01-30,Northeast,New York,New York,Women's Apparel,45.0,238,10710.0
Foot Locker,2020-01-30,Northeast,New York,New York,Women's Apparel,36.0,323,11628.0
Foot Locker,2020-01-30,Northeast,New York,New York,Women's Apparel,50.0,950,47500.0
Foot Locker,2020-01-31,Northeast,New York,New York,Men's Street Footwear,45.0,300,13500.0
Foot Locker,2020-01-31,Northeast,New York,New York,Men's Street Footwear,33.0,372,12276.0
Foot Locker,2020-02-01,Northeast,New York,New York,Men's Athletic Footwear,47.0,234,10998.0
Foot Locker,2020-02-01,Northeast,New York,New York,Men's Athletic Footwear,50.0,900,45000.0
Foot Locker,2020-02-01,Northeast,New York,New York,Men's Athletic Footwear,35.0,315,11025.0
Foot Locker,2020-02-02,Northeast,New York,New York,Women's Street Footwear,40.0,900,36000.0
Foot Locker,2020-02-02,Northeast,New York,New York,Women's Street Footwear,28.0,315,8820.0
Foot Locker,2020-02-02,Northeast,New York,New York,Women's Street Footwear,39.0,252,9828.0
Foot Locker,2020-02-03,Northeast,New York,New York,Women's Athletic Footwear,31.0,289,8959.0
Foot Locker,2020-02-03,Northeast,New York,New York,Women's Athletic Footwear,45.0,825,37125.0
Foot Locker,2020-02-03,Northeast,New York,New York,Women's Athletic Footwear,41.0,239,9799.0
Foot Locker,2020-02-04,Northeast,New York,New York,Men's Apparel,60.0,825,49500.0
Foot Locker,2020-02-04,Northeast,New York,New York,Men's Apparel,44.0,281,12364.0
Foot Locker,2020-02-04,Northeast,New York,New York,Men's Apparel,56.0,215,12040.0
Foot Locker,2020-02-05,Northeast,New York,New York,Women's Apparel,49.0,238,11662.0
Foot Locker,2020-02-05,Northeast,New York,New York,Women's Apparel,50.0,950,47500.0
Foot Locker,2020-02-05,Northeast,New York,New York,Women's Apparel,39.0,333,12987.0
Foot Locker,2020-02-06,Northeast,New York,New York,Men's Street Footwear,54.0,317,17118.0
Foot Locker,2020-02-06,Northeast,New York,New York,Men's Street Footwear,44.0,366,16104.0
Foot Locker,2020-02-07,Northeast,New York,New York,Men's Athletic Footwear,55.0,925,50875.0
Foot Locker,2020-02-07,Northeast,New York,New York,Men's Athletic Footwear,50.0,259,12950.0
Foot Locker,2020-02-07,Northeast,New York,New York,Men's Athletic Footwear,37.0,296,10952.0
Foot Locker,2020-02-08,Northeast,New York,New York,Women's Street Footwear,46.0,261,12006.0
Foot Locker,2020-02-08,Northeast,New York,New York,Women's Street Footwear,50.0,900,45000.0
Foot Locker,2020-02-08,Northeast,New York,New York,Women's Street Footwear,36.0,288,10368.0
Foot Locker,2020-02-09,Northeast,New York,New York,Women's Athletic Footwear,33.0,289,9537.0
Foot Locker,2020-02-09,Northeast,New York,New York,Women's Athletic Footwear,46.0,230,10580.0
Foot Locker,2020-02-09,Northeast,New York,New York,Women's Athletic Footwear,50.0,850,42500.0
Foot Locker,2020-02-10,Northeast,New York,New York,Men's Apparel,59.0,245,14455.0
Foot Locker,2020-02-10,Northeast,New York,New York,Men's Apparel,60.0,875,52500.0
Foot Locker,2020-02-10,Northeast,New York,New York,Men's Apparel,47.0,280,13160.0
Foot Locker,2020-03-03,Northeast,New York,New York,Women's Apparel,59.0,290,17110.0
Foot Locker,2020-03-03,Northeast,New York,New York,Women's Apparel,44.0,320,14080.0
Foot Locker,2020-03-04,Northeast,New York,New York,Men's Street Footwear,47.0,400,18800.0
Foot Locker,2020-03-04,Northeast,New York,New York,Men's Street Footwear,55.0,313,17215.0
Foot Locker,2020-03-05,Northeast,New York,New York,Men's Athletic Footwear,54.0,270,14580.0
Foot Locker,2020-03-05,Northeast,New York,New York,Men's Athletic Footwear,41.0,340,13940.0
Foot Locker,2020-03-05,Northeast,New York,New York,Men's Athletic Footwear,55.0,1000,55000.0
Foot Locker,2020-03-06,Northeast,New York,New York,Women's Street Footwear,46.0,278,12788.0
Foot Locker,2020-03-06,Northeast,New York,New York,Women's Street Footwear,50.0,925,46250.0
Foot Locker,2020-03-06,Northeast,New York,New York,Women's Street Footwear,37.0,296,10952.0
Foot Locker,2020-03-07,Northeast,New York,New York,Women's Athletic Footwear,47.0,261,12267.0
Foot Locker,2020-03-07,Northeast,New York,New York,Women's Athletic Footwear,50.0,900,45000.0
Foot Locker,2020-03-07,Northeast,New York,New York,Women's Athletic Footwear,38.0,297,11286.0
Foot Locker,2020-03-08,Northeast,New York,New York,Men's Apparel,55.0,252,13860.0
Foot Locker,2020-03-08,Northeast,New York,New York,Men's Apparel,60.0,900,54000.0
Foot Locker,2020-03-08,Northeast,New York,New York,Men's Apparel,45.0,288,12960.0
Foot Locker,2020-03-09,Northeast,New York,New York,Women's Apparel,64.0,305,19520.0
Foot Locker,2020-03-09,Northeast,New York,New York,Women's Apparel,46.0,347,15962.0
Foot Locker,2020-03-10,Northeast,New York,New York,Men's Street Footwear,44.0,434,19096.0
Foot Locker,2020-03-10,Northeast,New York,New York,Men's Street Footwear,59.0,319,18821.0
Foot Locker,2020-03-11,Northeast,New York,New York,Men's Athletic Footwear,55.0,1025,56375.0
Foot Locker,2020-03-11,Northeast,New York,New York,Men's Athletic Footwear,41.0,318,13038.0
Foot Locker,2020-03-11,Northeast,New York,New York,Men's Athletic Footwear,53.0,267,14151.0
Foot Locker,2020-03-12,Northeast,New York,New York,Women's Street Footwear,46.0,247,11362.0
Foot Locker,2020-03-12,Northeast,New York,New York,Women's Street Footwear,35.0,295,10325.0
Foot Locker,2020-03-12,Northeast,New York,New York,Women's Street Footwear,50.0,950,47500.0
Foot Locker,2020-03-13,Northeast,New York,New York,Women's Athletic Footwear,35.0,270,9450.0
Foot Locker,2020-03-13,Northeast,New York,New York,Women's Athletic Footwear,50.0,900,45000.0
Foot Locker,2020-03-13,Northeast,New York,New York,Women's Athletic Footwear,46.0,243,11178.0
Foot Locker,2020-03-14,Northeast,New York,New York,Men's Apparel,60.0,925,55500.0
Foot Locker,2020-03-14,Northeast,New York,New York,Men's Apparel,46.0,278,12788.0
Foot Locker,2020-03-14,Northeast,New York,New York,Men's Apparel,58.0,231,13398.0
Foot Locker,2020-03-15,Northeast,New York,New York,Women's Apparel,47.0,352,16544.0
Foot Locker,2020-03-15,Northeast,New York,New York,Women's Apparel,61.0,286,17446.0
Foot Locker,2020-03-16,Northeast,New York,New York,Men's Street Footwear,58.0,325,18850.0
Foot Locker,2020-03-16,Northeast,New York,New York,Men's Street Footwear,41.0,375,15375.0
Foot Locker,2020-03-17,Northeast,New York,New York,Men's Athletic Footwear,55.0,1025,56375.0
Foot Locker,2020-03-17,Northeast,New York,New York,Men's Athletic Footwear,37.0,359,13283.0
Foot Locker,2020-03-17,Northeast,New York,New York,Men's Athletic Footwear,53.0,308,16324.0
Foot Locker,2020-03-18,Northeast,New York,New York,Women's Street Footwear,45.0,257,11565.0
Foot Locker,2020-03-18,Northeast,New York,New York,Women's Street Footwear,37.0,314,11618.0
Foot Locker,2020-03-18,Northeast,New York,New York,Women's Street Footwear,50.0,950,47500.0
Foot Locker,2020-03-31,Northeast,New York,New York,Women's Athletic Footwear,47.0,241,11327.0
Foot Locker,2020-03-31,Northeast,New York,New York,Women's Athletic Footwear,50.0,925,46250.0
Foot Locker,2020-03-31,Northeast,New York,New York,Women's Athletic Footwear,40.0,324,12960.0
Foot Locker,2020-04-24,Southeast,Florida,Miami,Men's Street Footwear,42.0,256,10752.0
Foot Locker,2020-04-24,Southeast,Florida,Miami,Men's Street Footwear,45.0,1025,46125.0
Foot Locker,2020-04-24,Southeast,Florida,Miami,Men's Athletic Footwear,45.0,725,32625.0
Foot Locker,2020-04-24,Southeast,Florida,Miami,Men's Athletic Footwear,41.0,210,8610.0
Foot Locker,2020-05-24,Southeast,Florida,Miami,Women's Apparel,64.0,219,14016.0
Foot Locker,2020-05-24,Southeast,Florida,Miami,Men's Apparel,65.0,775,50375.0
Foot Locker,2020-05-24,Southeast,Florida,Miami,Men's Apparel,60.0,202,12120.0
Foot Locker,2020-08-06,West,Washington,Seattle,Men's Street Footwear,45.0,1050,47250.0
Foot Locker,2020-08-06,West,Washington,Seattle,Men's Street Footwear,44.0,273,12012.0
Foot Locker,2020-08-07,West,Washington,Seattle,Men's Athletic Footwear,41.0,221,9061.0
Foot Locker,2020-08-07,West,Washington,Seattle,Men's Athletic Footwear,45.0,850,38250.0
Foot Locker,2020-08-08,West,Washington,Seattle,Women's Street Footwear,35.0,850,29750.0
Foot Locker,2020-08-08,West,Washington,Seattle,Women's Street Footwear,34.0,230,7820.0
Foot Locker,2020-08-09,West,Washington,Seattle,Women's Athletic Footwear,40.0,700,28000.0
Foot Locker,2020-08-09,West,Washington,Seattle,Women's Athletic Footwear,38.0,175,6650.0
Foot Locker,2020-08-10,Southeast,Florida,Miami,Men's Apparel,50.0,195,9750.0
Foot Locker,2020-08-10,Southeast,Florida,Miami,Men's Apparel,55.0,750,41250.0
Foot Locker,2020-08-11,Southeast,Florida,Miami,Women's Apparel,41.0,247,10127.0
Foot Locker,2020-08-11,Southeast,Florida,Miami,Women's Apparel,45.0,850,38250.0
Foot Locker,2020-08-12,Southeast,Florida,Miami,Men's Street Footwear,43.0,319,13717.0
Foot Locker,2020-08-12,Southeast,Florida,Miami,Men's Street Footwear,45.0,1100,49500.0
Foot Locker,2020-08-13,Southeast,Florida,Miami,Men's Athletic Footwear,43.0,195,8385.0
Foot Locker,2020-08-13,Southeast,Florida,Miami,Men's Athletic Footwear,45.0,750,33750.0
Foot Locker,2020-08-14,Southeast,Florida,Miami,Women's Street Footwear,32.0,240,7680.0
Foot Locker,2020-08-14,Southeast,Florida,Miami,Women's Street Footwear,35.0,800,28000.0
Foot Locker,2020-08-16,Southeast,Florida,Miami,Men's Apparel,55.0,750,41250.0
Foot Locker,2020-08-16,Southeast,Florida,Miami,Men's Apparel,53.0,218,11554.0
Foot Locker,2020-08-17,Southeast,Florida,Miami,Women's Apparel,41.0,221,9061.0
Foot Locker,2020-08-17,Southeast,Florida,Miami,Women's Apparel,45.0,850,38250.0
Foot Locker,2020-08-18,Southeast,Florida,Miami,Men's Street Footwear,45.0,1070,48150.0
Foot Locker,2020-08-18,Southeast,Florida,Miami,Men's Street Footwear,41.0,268,10988.0
Foot Locker,2020-08-19,Southeast,Florida,Miami,Men's Athletic Footwear,42.0,225,9450.0
Foot Locker,2020-08-19,Southeast,Florida,Miami,Men's Athletic Footwear,45.0,750,33750.0
Foot Locker,2020-08-20,Southeast,Florida,Miami,Women's Street Footwear,35.0,775,27125.0
Foot Locker,2020-08-20,Southeast,Florida,Miami,Women's Street Footwear,32.0,217,6944.0
Foot Locker,2020-08-21,Southeast,Florida,Miami,Women's Athletic Footwear,36.0,175,6300.0
Foot Locker,2020-08-21,Southeast,Florida,Miami,Women's Athletic Footwear,40.0,625,25000.0
Foot Locker,2020-08-22,Southeast,Florida,Miami,Men's Apparel,55.0,675,37125.0
Foot Locker,2020-08-22,Southeast,Florida,Miami,Men's Apparel,53.0,182,9646.0
Foot Locker,2020-08-23,Southeast,Florida,Miami,Women's Apparel,45.0,775,34875.0
Foot Locker,2020-08-23,Southeast,Florida,Miami,Women's Apparel,42.0,225,9450.0
Foot Locker,2020-09-20,Southeast,Florida,Miami,Women's Athletic Footwear,44.0,233,10252.0
Foot Locker,2020-09-20,Southeast,Florida,Miami,Women's Athletic Footwear,45.0,775,34875.0
Foot Locker,2020-09-21,Southeast,Florida,Miami,Men's Apparel,55.0,750,41250.0
Foot Locker,2020-09-21,Southeast,Florida,Miami,Men's Apparel,52.0,225,11700.0
Foot Locker,2020-09-22,Southeast,Florida,Miami,Women's Apparel,60.0,925,55500.0
Foot Locker,2020-09-22,Southeast,Florida,Miami,Women's Apparel,56.0,278,15568.0
Foot Locker,2020-09-23,Southeast,Florida,Miami,Men's Street Footwear,55.0,1050,57750.0
Foot Locker,2020-09-23,Southeast,Florida,Miami,Men's Street Footwear,53.0,284,15052.0
Foot Locker,2020-09-24,Southeast,Florida,Miami,Men's Athletic Footwear,46.0,255,11730.0
Foot Locker,2020-09-24,Southeast,Florida,Miami,Men's Athletic Footwear,50.0,850,42500.0
Foot Locker,2020-10-17,Southeast,Florida,Miami,Men's Street Footwear,35.0,450,15750.0
Foot Locker,2020-10-17,Southeast,Florida,Miami,Men's Street Footwear,33.0,131,4323.0
Foot Locker,2020-10-18,Southeast,Florida,Miami,Men's Athletic Footwear,33.0,65,2145.0
Foot Locker,2020-10-18,Southeast,Florida,Miami,Men's Athletic Footwear,35.0,250,8750.0
Foot Locker,2020-10-19,Southeast,Florida,Miami,Women's Street Footwear,25.0,250,6250.0
Foot Locker,2020-10-19,Southeast,Florida,Miami,Women's Street Footwear,24.0,63,1512.0
Foot Locker,2020-10-20,Southeast,Florida,Miami,Women's Athletic Footwear,30.0,100,3000.0
Foot Locker,2020-10-20,Southeast,Florida,Miami,Women's Athletic Footwear,29.0,26,754.0
Foot Locker,2020-10-21,Midwest,Minnesota,Minneapolis,Men's Apparel,45.0,150,6750.0
Foot Locker,2020-10-21,Midwest,Minnesota,Minneapolis,Men's Apparel,43.0,39,1677.0
Foot Locker,2020-10-22,Midwest,Minnesota,Minneapolis,Women's Apparel,35.0,250,8750.0
Foot Locker,2020-10-22,Midwest,Minnesota,Minneapolis,Women's Apparel,32.0,65,2080.0
Foot Locker,2020-10-23,Midwest,Minnesota,Minneapolis,Men's Street Footwear,32.0,135,4320.0
Foot Locker,2020-10-23,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35.0,500,17500.0
Foot Locker,2020-10-24,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,35.0,150,5250.0
Foot Locker,2020-10-24,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,34.0,38,1292.0
Foot Locker,2020-10-25,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25.0,200,5000.0
Foot Locker,2020-10-25,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25.0,56,1400.0
Foot Locker,2020-10-26,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,30.0,75,2250.0
Foot Locker,2020-10-26,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,27.0,20,540.0
Foot Locker,2020-10-27,Midwest,Minnesota,Minneapolis,Men's Apparel,45.0,150,6750.0
Foot Locker,2020-10-27,Midwest,Minnesota,Minneapolis,Men's Apparel,41.0,44,1804.0
Foot Locker,2020-10-28,Midwest,Minnesota,Minneapolis,Women's Apparel,35.0,225,7875.0
Foot Locker,2020-10-28,Midwest,Minnesota,Minneapolis,Women's Apparel,34.0,65,2210.0
Foot Locker,2020-10-29,Midwest,Minnesota,Minneapolis,Men's Street Footwear,40.0,445,17800.0
Foot Locker,2020-10-29,Midwest,Minnesota,Minneapolis,Men's Street Footwear,39.0,116,4524.0
Foot Locker,2020-10-30,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38.0,35,1330.0
Foot Locker,2020-10-30,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,125,5000.0
Foot Locker,2020-10-31,Midwest,Minnesota,Minneapolis,Women's Street Footwear,30.0,175,5250.0
Foot Locker,2020-10-31,Midwest,Minnesota,Minneapolis,Women's Street Footwear,29.0,53,1537.0
Foot Locker,2020-11-01,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32.0,7,224.0
Foot Locker,2020-11-01,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,25,875.0
Foot Locker,2020-11-02,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,75,3750.0
Foot Locker,2020-11-02,Midwest,Minnesota,Minneapolis,Men's Apparel,47.0,19,893.0
Foot Locker,2020-11-03,Midwest,Minnesota,Minneapolis,Women's Apparel,38.0,47,1786.0
Foot Locker,2020-11-03,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,175,7000.0
Foot Locker,2020-11-04,Midwest,Minnesota,Minneapolis,Men's Street Footwear,40.0,400,16000.0
Foot Locker,2020-11-04,Midwest,Minnesota,Minneapolis,Men's Street Footwear,36.0,120,4320.0
Foot Locker,2020-11-05,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,100,4000.0
Foot Locker,2020-11-05,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38.0,28,1064.0
Foot Locker,2020-11-06,Midwest,Minnesota,Minneapolis,Women's Street Footwear,29.0,26,754.0
Foot Locker,2020-11-06,Midwest,Minnesota,Minneapolis,Women's Street Footwear,30.0,100,3000.0
Foot Locker,2020-11-07,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32.0,7,224.0
Foot Locker,2020-11-07,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,25,875.0
Foot Locker,2020-11-08,Midwest,Minnesota,Minneapolis,Men's Apparel,47.0,14,658.0
Foot Locker,2020-11-08,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,50,2500.0
Foot Locker,2020-11-09,Midwest,Minnesota,Minneapolis,Women's Apparel,36.0,53,1908.0
Foot Locker,2020-11-09,Midwest,Minnesota,Minneapolis,Women's Apparel,40.0,175,7000.0
Foot Locker,2020-11-10,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,445,22250.0
Foot Locker,2020-11-10,Midwest,Minnesota,Minneapolis,Men's Street Footwear,48.0,116,5568.0
Foot Locker,2020-11-11,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,44.0,44,1936.0
Foot Locker,2020-11-11,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.0,150,6750.0
Foot Locker,2020-11-12,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,125,5000.0
Foot Locker,2020-11-12,Midwest,Minnesota,Minneapolis,Women's Street Footwear,37.0,38,1406.0
Foot Locker,2020-11-13,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,36.0,13,468.0
Foot Locker,2020-11-13,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,50,2000.0
Foot Locker,2020-11-14,Midwest,Minnesota,Minneapolis,Men's Apparel,55.0,75,4125.0
Foot Locker,2020-11-14,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,20,1000.0
Foot Locker,2020-11-15,Midwest,Minnesota,Minneapolis,Women's Apparel,60.0,175,10500.0
Foot Locker,2020-11-15,Midwest,Minnesota,Minneapolis,Women's Apparel,58.0,51,2958.0
Foot Locker,2020-11-16,Midwest,Minnesota,Minneapolis,Men's Street Footwear,44.0,106,4664.0
Foot Locker,2020-11-16,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45.0,425,19125.0
Foot Locker,2020-11-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38.0,49,1862.0
Foot Locker,2020-11-17,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,175,7000.0
Foot Locker,2020-11-18,Midwest,Minnesota,Minneapolis,Women's Street Footwear,35.0,175,6125.0
Foot Locker,2020-11-18,Midwest,Minnesota,Minneapolis,Women's Street Footwear,33.0,47,1551.0
Foot Locker,2020-11-19,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32.0,45,1440.0
Foot Locker,2020-11-19,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,150,5250.0
Foot Locker,2020-11-20,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,150,7500.0
Foot Locker,2020-11-20,Midwest,Minnesota,Minneapolis,Men's Apparel,49.0,45,2205.0
Foot Locker,2020-11-21,Midwest,Minnesota,Minneapolis,Women's Apparel,53.0,81,4293.0
Foot Locker,2020-11-21,Midwest,Minnesota,Minneapolis,Women's Apparel,55.0,325,17875.0
Foot Locker,2020-11-22,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,550,27500.0
Foot Locker,2020-11-22,Midwest,Minnesota,Minneapolis,Men's Street Footwear,49.0,160,7840.0
Foot Locker,2020-11-23,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.0,300,13500.0
Foot Locker,2020-11-23,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,42.0,75,3150.0
Foot Locker,2020-11-24,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,225,9000.0
Foot Locker,2020-11-24,Midwest,Minnesota,Minneapolis,Women's Street Footwear,36.0,63,2268.0
Foot Locker,2020-11-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40.0,175,7000.0
Foot Locker,2020-11-25,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,38.0,51,1938.0
Foot Locker,2020-11-26,Midwest,Minnesota,Minneapolis,Men's Apparel,50.0,200,10000.0
Foot Locker,2020-11-26,Midwest,Minnesota,Minneapolis,Men's Apparel,49.0,58,2842.0
Foot Locker,2020-11-27,Midwest,Minnesota,Minneapolis,Women's Apparel,55.0,375,20625.0
Foot Locker,2020-11-27,Midwest,Minnesota,Minneapolis,Women's Apparel,54.0,98,5292.0
Foot Locker,2020-11-28,Midwest,Minnesota,Minneapolis,Men's Street Footwear,47.0,137,6439.0
Foot Locker,2020-11-28,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50.0,525,26250.0
Foot Locker,2020-11-29,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,43.0,87,3741.0
Foot Locker,2020-11-29,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.0,300,13500.0
Foot Locker,2020-11-30,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40.0,225,9000.0
Foot Locker,2020-11-30,Midwest,Minnesota,Minneapolis,Women's Street Footwear,37.0,68,2516.0
Foot Locker,2020-12-01,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35.0,175,6125.0
Foot Locker,2020-12-01,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,33.0,47,1551.0
Foot Locker,2020-12-02,Midwest,Minnesota,Minneapolis,Men's Apparel,42.0,42,1764.0
Foot Locker,2020-12-02,Midwest,Minnesota,Minneapolis,Men's Apparel,45.0,150,6750.0
Foot Locker,2020-12-03,Midwest,Minnesota,Minneapolis,Women's Apparel,46.0,88,4048.0
Foot Locker,2020-12-03,Midwest,Minnesota,Minneapolis,Women's Apparel,50.0,325,16250.0
Foot Locker,2020-12-04,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45.0,450,20250.0
Foot Locker,2020-12-04,Midwest,Minnesota,Minneapolis,Men's Street Footwear,43.0,113,4859.0
Foot Locker,2020-12-05,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40.0,250,10000.0
Foot Locker,2020-12-05,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,37.0,73,2701.0
Foot Locker,2020-12-06,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25.0,150,3750.0
Foot Locker,2020-12-06,Midwest,Minnesota,Minneapolis,Women's Street Footwear,24.0,41,984.0
Foot Locker,2020-12-07,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,25.0,125,3125.0
Foot Locker,2020-12-07,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,24.0,31,744.0
