retailer,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales
Walmart,2020-04-29,Northeast,New York,New York,Women's Street Footwear,43.0,294,12642.0
Walmart,2020-04-30,Northeast,New York,New York,Women's Athletic Footwear,41.0,270,11070.0
Walmart,2020-04-30,Northeast,New York,New York,Women's Athletic Footwear,55.0,900,49500.0
Walmart,2020-04-30,Northeast,New York,New York,Women's Athletic Footwear,50.0,252,12600.0
Walmart,2020-05-01,Northeast,New York,New York,Men's Apparel,65.0,875,56875.0
Walmart,2020-05-01,Northeast,New York,New York,Men's Apparel,47.0,280,13160.0
Walmart,2020-05-01,Northeast,New York,New York,Men's Apparel,64.0,254,16256.0
Walmart,2020-05-02,Northeast,New York,New York,Women's Apparel,66.0,263,17358.0
Walmart,2020-05-02,Northeast,New York,New York,Women's Apparel,70.0,975,68250.0
Walmart,2020-05-02,Northeast,New York,New York,Women's Apparel,53.0,322,17066.0
Walmart,2020-05-03,Northeast,New York,New York,Men's Street Footwear,62.0,312,19344.0
Walmart,2020-05-03,Northeast,New York,New York,Men's Street Footwear,48.0,420,20160.0
Walmart,2020-05-03,Northeast,New York,New York,Men's Street Footwear,65.0,1200,78000.0
Walmart,2020-05-04,Northeast,New York,New York,Men's Athletic Footwear,51.0,300,15300.0
Walmart,2020-05-04,Northeast,New York,New York,Men's Athletic Footwear,43.0,310,13330.0
Walmart,2020-05-04,Northeast,New York,New York,Men's Athletic Footwear,55.0,1000,55000.0
Walmart,2020-05-05,Northeast,New York,New York,Women's Street Footwear,42.0,333,13986.0
Walmart,2020-05-05,Northeast,New York,New York,Women's Street Footwear,54.0,285,15390.0
Walmart,2020-05-05,Northeast,New York,New York,Women's Street Footwear,55.0,950,52250.0
Walmart,2020-05-06,Northeast,New York,New York,Women's Athletic Footwear,41.0,306,12546.0
Walmart,2020-05-06,Northeast,New York,New York,Women's Athletic Footwear,55.0,900,49500.0
Walmart,2020-05-06,Northeast,New York,New York,Women's Athletic Footwear,54.0,225,12150.0
Walmart,2020-05-07,Northeast,New York,New York,Men's Apparel,65.0,900,58500.0
Walmart,2020-05-07,Northeast,New York,New York,Men's Apparel,60.0,261,15660.0
Walmart,2020-05-07,Northeast,New York,New York,Men's Apparel,48.0,279,13392.0
Walmart,2020-07-18,Northeast,New York,New York,Women's Apparel,70.0,1000,70000.0
Walmart,2020-07-18,Northeast,New York,New York,Women's Apparel,68.0,290,19720.0
Walmart,2020-07-18,Northeast,New York,New York,Women's Apparel,48.0,340,16320.0
Walmart,2020-08-10,South,Texas,Houston,Men's Apparel,45.0,525,23625.0
Walmart,2020-08-10,South,Texas,Houston,Men's Apparel,34.0,179,6086.0
Walmart,2020-08-10,South,Texas,Houston,Men's Apparel,42.0,147,6174.0
Walmart,2020-08-11,South,Texas,Houston,Women's Apparel,39.0,232,9048.0
Walmart,2020-08-11,South,Texas,Houston,Women's Apparel,40.0,800,32000.0
Walmart,2020-08-11,South,Texas,Houston,Women's Apparel,27.0,272,7344.0
Walmart,2020-08-12,South,Texas,Houston,Men's Street Footwear,29.0,268,7772.0
Walmart,2020-08-12,South,Texas,Houston,Men's Street Footwear,30.0,925,27750.0
Walmart,2020-08-12,South,Texas,Houston,Men's Street Footwear,24.0,315,7560.0
Walmart,2020-08-13,South,Texas,Houston,Men's Athletic Footwear,30.0,287,8610.0
Walmart,2020-08-13,South,Texas,Houston,Men's Athletic Footwear,40.0,925,37000.0
Walmart,2020-08-13,South,Texas,Houston,Men's Athletic Footwear,38.0,259,9842.0
Walmart,2020-08-14,South,Texas,Houston,Women's Street Footwear,23.0,240,5520.0
Walmart,2020-08-14,South,Texas,Houston,Women's Street Footwear,35.0,775,27125.0
Walmart,2020-08-14,South,Texas,Houston,Women's Street Footwear,33.0,225,7425.0
Walmart,2020-08-15,South,Texas,Houston,Women's Athletic Footwear,31.0,245,7595.0
Walmart,2020-08-15,South,Texas,Houston,Women's Athletic Footwear,40.0,700,28000.0
Walmart,2020-08-15,South,Texas,Houston,Women's Athletic Footwear,39.0,189,7371.0
Walmart,2020-08-16,South,Texas,Houston,Men's Apparel,42.0,168,7056.0
Walmart,2020-08-16,South,Texas,Houston,Men's Apparel,35.0,180,6300.0
Walmart,2020-08-16,South,Texas,Houston,Men's Apparel,45.0,600,27000.0
Walmart,2020-08-17,South,Texas,Houston,Women's Apparel,37.0,276,10212.0
Walmart,2020-08-17,South,Texas,Houston,Women's Apparel,32.0,295,9440.0
Walmart,2020-08-17,South,Texas,Houston,Women's Apparel,40.0,950,38000.0
Walmart,2020-08-18,South,Texas,Houston,Men's Street Footwear,28.0,295,8260.0
Walmart,2020-08-18,South,Texas,Houston,Men's Street Footwear,39.0,238,9282.0
Walmart,2020-08-18,South,Texas,Houston,Men's Street Footwear,40.0,950,38000.0
Walmart,2020-08-19,South,Texas,Houston,Men's Athletic Footwear,45.0,950,42750.0
Walmart,2020-08-19,South,Texas,Houston,Men's Athletic Footwear,42.0,238,9996.0
Walmart,2020-08-19,South,Texas,Houston,Men's Athletic Footwear,33.0,323,10659.0
Walmart,2020-08-20,South,Texas,Houston,Women's Street Footwear,40.0,800,32000.0
Walmart,2020-08-20,South,Texas,Houston,Women's Street Footwear,27.0,264,7128.0
Walmart,2020-08-20,South,Texas,Houston,Women's Street Footwear,37.0,232,8584.0
Walmart,2020-08-21,South,Texas,Houston,Women's Athletic Footwear,40.0,750,30000.0
Walmart,2020-08-21,South,Texas,Houston,Women's Athletic Footwear,38.0,203,7714.0
Walmart,2020-08-21,South,Texas,Houston,Women's Athletic Footwear,26.0,263,6838.0
Walmart,2020-08-22,South,Texas,Houston,Men's Apparel,45.0,650,29250.0
Walmart,2020-08-22,South,Texas,Houston,Men's Apparel,29.0,221,6409.0
Walmart,2020-08-22,South,Texas,Houston,Men's Apparel,41.0,169,6929.0
Walmart,2020-08-23,South,Texas,Houston,Women's Apparel,50.0,1000,50000.0
Walmart,2020-08-23,South,Texas,Houston,Women's Apparel,38.0,350,13300.0
Walmart,2020-08-23,South,Texas,Houston,Women's Apparel,47.0,250,11750.0
Walmart,2020-08-24,South,Texas,Houston,Men's Street Footwear,37.0,238,8806.0
Walmart,2020-08-24,South,Texas,Houston,Men's Street Footwear,40.0,950,38000.0
Walmart,2020-08-24,South,Texas,Houston,Men's Street Footwear,29.0,295,8555.0
Walmart,2020-08-25,South,Texas,Houston,Men's Athletic Footwear,45.0,950,42750.0
Walmart,2020-08-25,South,Texas,Houston,Men's Athletic Footwear,42.0,238,9996.0
Walmart,2020-08-25,South,Texas,Houston,Men's Athletic Footwear,32.0,285,9120.0
Walmart,2020-08-26,South,Texas,Houston,Women's Street Footwear,40.0,1100,44000.0
Walmart,2020-08-26,South,Texas,Houston,Women's Street Footwear,37.0,319,11803.0
Walmart,2020-08-26,South,Texas,Houston,Women's Street Footwear,29.0,374,10846.0
Walmart,2020-08-27,South,Texas,Houston,Women's Athletic Footwear,28.0,224,6272.0
Walmart,2020-08-27,South,Texas,Houston,Women's Athletic Footwear,40.0,700,28000.0
Walmart,2020-08-27,South,Texas,Houston,Women's Athletic Footwear,36.0,210,7560.0
Walmart,2020-08-28,South,Texas,Houston,Men's Apparel,33.0,217,7161.0
Walmart,2020-08-28,South,Texas,Houston,Men's Apparel,45.0,700,31500.0
Walmart,2020-08-28,South,Texas,Houston,Men's Apparel,41.0,196,8036.0
Walmart,2020-08-29,South,Texas,Houston,Women's Apparel,50.0,975,48750.0
Walmart,2020-08-29,South,Texas,Houston,Women's Apparel,47.0,293,13771.0
Walmart,2020-08-29,South,Texas,Houston,Women's Apparel,36.0,302,10872.0
Walmart,2020-08-30,South,Texas,Houston,Men's Street Footwear,37.0,268,9916.0
Walmart,2020-08-30,South,Texas,Houston,Men's Street Footwear,40.0,925,37000.0
Walmart,2020-08-30,South,Texas,Houston,Men's Street Footwear,27.0,305,8235.0
Walmart,2020-08-31,South,Texas,Houston,Men's Athletic Footwear,45.0,925,41625.0
Walmart,2020-08-31,South,Texas,Houston,Men's Athletic Footwear,33.0,305,10065.0
Walmart,2020-08-31,South,Texas,Houston,Men's Athletic Footwear,41.0,259,10619.0
Walmart,2020-09-01,South,Texas,Houston,Women's Street Footwear,40.0,1100,44000.0
Walmart,2020-09-01,South,Texas,Houston,Women's Street Footwear,39.0,297,11583.0
Walmart,2020-09-01,South,Texas,Houston,Women's Street Footwear,29.0,374,10846.0
Walmart,2020-09-02,South,Texas,Houston,Women's Athletic Footwear,40.0,650,26000.0
Walmart,2020-09-02,South,Texas,Houston,Women's Athletic Footwear,30.0,215,6450.0
Walmart,2020-09-02,South,Texas,Houston,Women's Athletic Footwear,38.0,189,7182.0
Walmart,2020-09-03,South,Texas,Houston,Men's Apparel,45.0,650,29250.0
Walmart,2020-09-03,South,Texas,Houston,Men's Apparel,41.0,169,6929.0
Walmart,2020-09-03,South,Texas,Houston,Men's Apparel,35.0,228,7980.0
Walmart,2020-09-04,South,Texas,Houston,Women's Apparel,50.0,900,45000.0
Walmart,2020-09-04,South,Texas,Houston,Women's Apparel,39.0,270,10530.0
Walmart,2020-09-04,South,Texas,Houston,Women's Apparel,46.0,225,10350.0
Walmart,2020-09-05,South,Texas,Houston,Men's Street Footwear,45.0,850,38250.0
Walmart,2020-09-05,South,Texas,Houston,Men's Street Footwear,44.0,255,11220.0
Walmart,2020-09-05,South,Texas,Houston,Men's Street Footwear,33.0,264,8712.0
Walmart,2020-09-06,South,Texas,Houston,Men's Athletic Footwear,45.0,850,38250.0
Walmart,2020-09-06,South,Texas,Houston,Men's Athletic Footwear,32.0,255,8160.0
Walmart,2020-09-06,South,Texas,Houston,Men's Athletic Footwear,41.0,213,8733.0
Walmart,2020-09-07,South,Texas,Houston,Women's Street Footwear,36.0,315,11340.0
Walmart,2020-09-07,South,Texas,Houston,Women's Street Footwear,46.0,234,10764.0
Walmart,2020-09-07,South,Texas,Houston,Women's Street Footwear,50.0,900,45000.0
Walmart,2020-09-08,South,Texas,Houston,Women's Athletic Footwear,50.0,625,31250.0
Walmart,2020-09-08,South,Texas,Houston,Women's Athletic Footwear,37.0,200,7400.0
Walmart,2020-09-08,South,Texas,Houston,Women's Athletic Footwear,47.0,181,8507.0
Walmart,2020-09-09,South,Texas,Houston,Men's Apparel,44.0,175,7700.0
Walmart,2020-09-09,South,Texas,Houston,Men's Apparel,45.0,625,28125.0
Walmart,2020-09-09,South,Texas,Houston,Men's Apparel,36.0,206,7416.0
Walmart,2020-09-10,South,Texas,Houston,Women's Apparel,55.0,850,46750.0
Walmart,2020-09-10,South,Texas,Houston,Women's Apparel,50.0,213,10650.0
Walmart,2020-09-10,South,Texas,Houston,Women's Apparel,42.0,298,12516.0
Walmart,2020-09-11,South,Texas,Houston,Men's Street Footwear,31.0,272,8432.0
Walmart,2020-09-11,South,Texas,Houston,Men's Street Footwear,45.0,800,36000.0
Walmart,2020-09-11,South,Texas,Houston,Men's Street Footwear,44.0,240,10560.0
Walmart,2020-09-12,South,Texas,Houston,Men's Athletic Footwear,43.0,216,9288.0
Walmart,2020-09-12,South,Texas,Houston,Men's Athletic Footwear,45.0,800,36000.0
Walmart,2020-09-12,South,Texas,Houston,Men's Athletic Footwear,29.0,248,7192.0
Walmart,2020-09-13,South,Texas,Houston,Women's Street Footwear,48.0,188,9024.0
Walmart,2020-09-13,South,Texas,Houston,Women's Street Footwear,50.0,750,37500.0
Walmart,2020-09-13,South,Texas,Houston,Women's Street Footwear,39.0,255,9945.0
Walmart,2020-09-14,South,Texas,Houston,Women's Athletic Footwear,45.0,168,7560.0
Walmart,2020-09-14,South,Texas,Houston,Women's Athletic Footwear,36.0,204,7344.0
Walmart,2020-09-14,South,Texas,Houston,Women's Athletic Footwear,50.0,600,30000.0
Walmart,2020-09-15,South,Texas,Houston,Men's Apparel,45.0,575,25875.0
Walmart,2020-09-15,South,Texas,Houston,Men's Apparel,35.0,184,6440.0
Walmart,2020-09-15,South,Texas,Houston,Men's Apparel,42.0,150,6300.0
Walmart,2020-09-16,South,Texas,Houston,Women's Apparel,43.0,233,10019.0
Walmart,2020-09-16,South,Texas,Houston,Women's Apparel,55.0,750,41250.0
Walmart,2020-09-16,South,Texas,Houston,Women's Apparel,53.0,210,11130.0
Walmart,2020-10-20,South,Texas,Houston,Men's Street Footwear,34.0,270,9180.0
Walmart,2020-10-20,South,Texas,Houston,Men's Street Footwear,45.0,900,40500.0
Walmart,2020-10-20,South,Texas,Houston,Men's Street Footwear,43.0,234,10062.0
Walmart,2020-10-21,South,Texas,Houston,Men's Athletic Footwear,45.0,900,40500.0
Walmart,2020-10-21,South,Texas,Houston,Men's Athletic Footwear,31.0,306,9486.0
Walmart,2020-10-21,South,Texas,Houston,Men's Athletic Footwear,43.0,243,10449.0
Walmart,2020-10-22,South,Texas,Houston,Women's Street Footwear,50.0,825,41250.0
Walmart,2020-10-22,South,Texas,Houston,Women's Street Footwear,34.0,281,9554.0
Walmart,2020-10-22,South,Texas,Houston,Women's Street Footwear,47.0,206,9682.0
Walmart,2020-10-23,South,Texas,Houston,Women's Athletic Footwear,50.0,675,33750.0
Walmart,2020-10-23,South,Texas,Houston,Women's Athletic Footwear,36.0,230,8280.0
Walmart,2020-10-23,South,Texas,Houston,Women's Athletic Footwear,48.0,203,9744.0
Walmart,2020-10-24,South,Texas,Houston,Men's Apparel,42.0,195,8190.0
Walmart,2020-10-24,South,Texas,Houston,Men's Apparel,30.0,195,5850.0
Walmart,2020-10-24,South,Texas,Houston,Men's Apparel,45.0,650,29250.0
Walmart,2020-10-25,South,Texas,Houston,Women's Apparel,51.0,247,12597.0
Walmart,2020-10-25,South,Texas,Houston,Women's Apparel,44.0,289,12716.0
Walmart,2020-10-25,South,Texas,Houston,Women's Apparel,55.0,850,46750.0
Walmart,2020-10-26,South,Texas,Houston,Men's Street Footwear,41.0,238,9758.0
Walmart,2020-10-26,South,Texas,Houston,Men's Street Footwear,32.0,333,10656.0
Walmart,2020-10-26,South,Texas,Houston,Men's Street Footwear,45.0,950,42750.0
Walmart,2020-10-27,South,Texas,Houston,Men's Athletic Footwear,34.0,333,11322.0
Walmart,2020-10-27,South,Texas,Houston,Men's Athletic Footwear,44.0,285,12540.0
Walmart,2020-10-27,South,Texas,Houston,Men's Athletic Footwear,45.0,950,42750.0
Walmart,2020-10-28,South,Texas,Houston,Women's Street Footwear,47.0,255,11985.0
Walmart,2020-10-28,South,Texas,Houston,Women's Street Footwear,50.0,850,42500.0
Walmart,2020-10-28,South,Texas,Houston,Women's Street Footwear,38.0,298,11324.0
Walmart,2020-10-29,South,Texas,Houston,Women's Athletic Footwear,47.0,182,8554.0
Walmart,2020-10-29,South,Texas,Houston,Women's Athletic Footwear,36.0,210,7560.0
Walmart,2020-10-29,South,Texas,Houston,Women's Athletic Footwear,50.0,700,35000.0
Walmart,2020-10-30,South,Texas,Houston,Men's Apparel,30.0,208,6240.0
Walmart,2020-10-30,South,Texas,Houston,Men's Apparel,42.0,169,7098.0
Walmart,2020-10-30,South,Texas,Houston,Men's Apparel,45.0,650,29250.0
Walmart,2020-10-31,South,Texas,Houston,Women's Apparel,55.0,900,49500.0
Walmart,2020-10-31,South,Texas,Houston,Women's Apparel,53.0,261,13833.0
Walmart,2020-10-31,South,Texas,Houston,Women's Apparel,41.0,306,12546.0
Walmart,2021-02-21,South,Arkansas,Little Rock,Men's Apparel,34.0,98,3332.0
Walmart,2021-02-21,South,Arkansas,Little Rock,Women's Apparel,16.0,145,2320.0
Walmart,2021-02-21,South,Arkansas,Little Rock,Men's Apparel,23.0,111,2553.0
Walmart,2021-02-21,South,Arkansas,Little Rock,Women's Apparel,19.0,115,2185.0
Walmart,2021-02-21,South,Arkansas,Little Rock,Women's Athletic Footwear,15.0,78,1170.0
Walmart,2021-02-21,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,250,5000.0
Walmart,2021-02-21,South,Arkansas,Little Rock,Men's Apparel,35.0,325,11375.0
Walmart,2021-02-21,South,Arkansas,Little Rock,Women's Athletic Footwear,18.0,70,1260.0
Walmart,2021-02-21,South,Arkansas,Little Rock,Women's Apparel,20.0,425,8500.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,200,4000.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Street Footwear,8.0,112,896.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,98,1960.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Apparel,24.0,88,2112.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Apparel,20.0,112,2240.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Apparel,32.0,65,2080.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Street Footwear,15.0,206,3090.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Athletic Footwear,15.0,70,1050.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Apparel,35.0,250,8750.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Street Footwear,10.0,88,880.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Athletic Footwear,19.0,60,1140.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Street Footwear,10.0,350,3500.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,325,6500.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Street Footwear,18.0,181,3258.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Apparel,25.0,350,8750.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Athletic Footwear,14.0,107,1498.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Men's Street Footwear,20.0,645,12900.0
Walmart,2021-03-19,South,Arkansas,Little Rock,Women's Apparel,24.0,102,2448.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Women's Street Footwear,70.0,400,28000.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Men's Apparel,59.0,58,3422.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Women's Apparel,72.0,109,7848.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Men's Street Footwear,62.0,138,8556.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Women's Athletic Footwear,55.0,300,16500.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Women's Apparel,57.0,113,6441.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Women's Athletic Footwear,41.0,90,3690.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Women's Athletic Footwear,52.0,84,4368.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Women's Street Footwear,49.0,132,6468.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Women's Apparel,75.0,375,28125.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Women's Street Footwear,66.0,120,7920.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Men's Apparel,47.0,60,2820.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Men's Athletic Footwear,70.0,350,24500.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Men's Street Footwear,47.0,171,8037.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Men's Street Footwear,65.0,550,35750.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Men's Athletic Footwear,51.0,105,5355.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Men's Athletic Footwear,66.0,98,6468.0
Walmart,2021-04-17,Southeast,Florida,Orlando,Men's Apparel,60.0,200,12000.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Street Footwear,23.0,174,4002.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Apparel,37.0,73,2701.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Street Footwear,11.0,96,1056.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Street Footwear,25.0,600,15000.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Apparel,30.0,400,12000.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,225,4500.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Apparel,31.0,75,2325.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Apparel,40.0,250,10000.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,63,1260.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Street Footwear,19.0,204,3876.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,102,2040.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Apparel,28.0,116,3248.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Street Footwear,15.0,300,4500.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Athletic Footwear,25.0,300,7500.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Street Footwear,14.0,75,1050.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Athletic Footwear,13.0,77,1001.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Women's Apparel,24.0,120,2880.0
Walmart,2021-04-20,South,Arkansas,Little Rock,Men's Athletic Footwear,24.0,81,1944.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Apparel,48.0,173,8304.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Apparel,55.0,225,12375.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Street Footwear,60.0,575,34500.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Athletic Footwear,65.0,425,27625.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Athletic Footwear,60.0,325,19500.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Street Footwear,46.0,132,6072.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Apparel,42.0,68,2856.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Athletic Footwear,59.0,88,5192.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Apparel,70.0,575,40250.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Athletic Footwear,46.0,132,6072.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Street Footwear,44.0,201,8844.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Apparel,52.0,68,3536.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Street Footwear,65.0,425,27625.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Apparel,67.0,173,11591.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Street Footwear,58.0,155,8990.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Street Footwear,59.0,119,7021.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Athletic Footwear,60.0,128,7680.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Athletic Footwear,39.0,107,4173.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Athletic Footwear,35.0,300,10500.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Street Footwear,26.0,228,5928.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Apparel,42.0,85,3570.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Street Footwear,35.0,350,12250.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Apparel,33.0,145,4785.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Apparel,45.0,325,14625.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Street Footwear,27.0,119,3213.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Apparel,45.0,425,19125.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Street Footwear,39.0,181,7059.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Athletic Footwear,38.0,113,4294.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Athletic Footwear,28.0,116,3248.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Athletic Footwear,34.0,78,2652.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Street Footwear,40.0,670,26800.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Athletic Footwear,24.0,90,2160.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Athletic Footwear,40.0,375,15000.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Men's Apparel,32.0,111,3552.0
Walmart,2021-05-19,South,Arkansas,Little Rock,Women's Street Footwear,34.0,91,3094.0
